state,age,gender,married,education,urban_rural,race,citizen,personal_income
MN,69,male,married,no_degree,urban,white,1,135800
MN,45,female,married,no_degree,rural,white,1,25000
MN,48,male,married,no_degree,urban,asian,1,19000
MN,46,male,unmarried,no_degree,rural,white,1,50000
MN,57,male,married,college_degree,urban,white,1,48000
MN,69,male,married,no_degree,rural,white,1,31700
MN,28,female,unmarried,college_degree,urban,white,1,28000
MN,46,male,married,college_degree,rural,white,1,88000
MN,66,male,married,no_degree,rural,white,1,51900.00000000001
MN,36,female,married,no_degree,rural,white,1,20000
MN,49,male,unmarried,no_degree,rural,white,1,40000
MN,54,male,married,no_degree,rural,white,1,98000
MN,40,female,married,college_degree,rural,white,1,15000
MN,50,female,married,no_degree,rural,white,1,25000
MN,40,female,unmarried,no_degree,rural,white,1,24500
MN,41,female,married,no_degree,urban,white,1,25000
MN,26,female,married,no_degree,rural,white,1,8000
MN,30,female,unmarried,college_degree,urban,white,1,68000
MN,24,female,married,college_degree,rural,white,1,40240
MN,59,male,unmarried,no_degree,urban,white,1,41400
MN,73,male,married,no_degree,urban,white,1,38200
MN,52,female,married,college_degree,urban,white,1,40000
MN,52,female,married,no_degree,rural,white,1,56000
MN,35,male,married,college_degree,urban,white,1,95000
MN,36,male,unmarried,no_degree,rural,white,1,57000
MN,34,male,unmarried,no_degree,rural,white,1,97000
MN,35,male,married,no_degree,urban,white,1,79000
MN,49,male,married,no_degree,rural,white,1,102500
MN,54,female,unmarried,no_degree,rural,white,1,62600
MN,62,male,unmarried,no_degree,rural,white,1,39000
MN,58,male,married,no_degree,rural,white,1,40000
MN,30,male,married,college_degree,urban,white,1,60000
MN,55,male,married,no_degree,urban,white,1,63000
MN,46,male,unmarried,no_degree,urban,white,1,40000
MN,53,male,married,no_degree,urban,white,1,16600
MN,29,male,unmarried,no_degree,rural,white,1,20000
MN,41,female,married,no_degree,urban,white,1,50000
MN,33,male,married,college_degree,urban,white,1,125000
MN,57,male,married,college_degree,urban,white,1,477000
MN,60,male,married,no_degree,rural,white,1,45000
MN,55,female,unmarried,college_degree,rural,NA,1,25000
MN,36,male,unmarried,college_degree,urban,white,1,50000
MN,66,female,married,no_degree,rural,white,1,37500
MN,38,female,married,no_degree,rural,white,1,15000
MN,50,male,unmarried,no_degree,urban,white,1,45000
MN,25,male,unmarried,no_degree,urban,white,1,38000
MN,41,male,unmarried,college_degree,rural,white,1,45000
MN,39,male,married,no_degree,rural,white,1,60000
MN,57,female,married,no_degree,rural,white,1,90000
MN,37,female,married,college_degree,rural,white,1,50000
MN,38,female,married,college_degree,rural,white,1,73000
MN,42,male,married,no_degree,rural,white,1,50000
MN,27,female,married,no_degree,urban,white,1,10000
MN,58,female,unmarried,no_degree,rural,white,1,37500
MN,60,female,married,no_degree,rural,white,1,56000
MN,70,male,married,no_degree,urban,white,1,55300
MN,55,female,married,no_degree,rural,white,1,50000
MN,39,female,married,college_degree,rural,white,1,110000
MN,32,male,unmarried,no_degree,urban,black,1,20000
MN,58,female,unmarried,college_degree,rural,white,1,92000
MN,52,male,married,college_degree,rural,white,1,58000
MN,56,male,unmarried,no_degree,rural,white,1,409000
MN,26,male,married,college_degree,urban,asian,1,63300
MN,43,male,married,no_degree,rural,white,1,90000
MN,41,male,unmarried,college_degree,rural,white,1,16000
MN,59,female,married,no_degree,rural,white,1,24000
MN,57,female,married,college_degree,rural,white,1,97000
MN,53,male,married,no_degree,rural,white,1,52600
MN,47,female,unmarried,no_degree,rural,white,1,35000
MN,49,female,married,no_degree,urban,white,1,50000
MN,36,female,married,college_degree,urban,white,1,120000
MN,35,female,unmarried,college_degree,rural,white,1,26000
MN,57,female,married,college_degree,urban,white,1,35000
MN,63,female,unmarried,no_degree,urban,white,1,32400.000000000004
MN,49,male,married,no_degree,rural,white,1,48000
MN,66,female,married,no_degree,rural,white,1,38000
MN,33,female,unmarried,no_degree,urban,black,1,2000
MN,73,female,married,no_degree,urban,white,1,40500
MN,47,male,married,college_degree,rural,white,1,125000
MN,54,female,married,no_degree,rural,white,1,36000
MN,36,male,married,college_degree,urban,white,1,65000
MN,60,male,married,no_degree,rural,white,1,58000
MN,33,female,unmarried,no_degree,urban,black,1,29900.000000000004
MN,36,male,unmarried,college_degree,urban,white,1,70000
MN,46,male,married,no_degree,rural,white,1,39000
MN,45,male,unmarried,no_degree,urban,white,1,50000
MN,54,female,married,college_degree,rural,white,1,79000
MN,26,female,unmarried,no_degree,urban,black,1,13799.999999999998
MN,60,male,married,no_degree,rural,white,1,68000
MN,64,male,married,no_degree,rural,white,1,50400
MN,54,male,married,no_degree,rural,white,1,50000
MN,28,female,unmarried,college_degree,urban,white,1,54000
MN,36,female,married,college_degree,rural,white,1,72000
MN,42,male,unmarried,college_degree,urban,black,1,60000
MN,50,female,married,college_degree,rural,white,1,17000
MN,31,male,married,college_degree,urban,white,0,9000
MN,49,female,married,no_degree,rural,NA,1,23500
MN,58,male,married,college_degree,rural,white,1,45000
MN,38,male,married,no_degree,rural,white,1,48000
MN,33,male,married,no_degree,urban,white,1,65600
MN,38,female,unmarried,no_degree,rural,white,1,12000
MN,27,female,unmarried,no_degree,rural,white,1,33000
MN,28,male,unmarried,no_degree,rural,white,1,32000
MN,53,female,unmarried,no_degree,rural,white,1,20200
MN,51,male,married,no_degree,rural,white,1,38000
MN,55,female,married,college_degree,urban,white,1,20000
MN,36,male,unmarried,no_degree,rural,white,1,14000
MN,27,female,unmarried,no_degree,rural,white,1,15000
MN,66,male,married,no_degree,rural,white,1,128900
MN,27,male,married,college_degree,urban,white,1,150000
MN,58,male,married,no_degree,urban,white,1,53000
MN,58,female,married,no_degree,rural,white,1,45000
MN,25,male,unmarried,no_degree,urban,black,0,20000
MN,25,male,unmarried,college_degree,urban,white,1,22000
MN,29,female,unmarried,college_degree,rural,white,1,35004
MN,52,male,married,college_degree,urban,white,1,175000
MN,46,male,married,college_degree,rural,white,1,562000
MN,26,female,unmarried,college_degree,urban,asian,1,30000
MN,48,female,unmarried,no_degree,urban,white,1,45000
MN,52,male,unmarried,no_degree,rural,white,1,15180
MN,51,male,married,no_degree,rural,white,1,40000
MN,61,female,married,no_degree,rural,white,1,25000
MN,30,male,married,no_degree,urban,white,1,46000
MN,35,female,married,college_degree,rural,white,1,50000
MN,41,male,married,college_degree,urban,white,1,107000
MN,48,male,married,no_degree,rural,white,1,28500
MN,70,female,unmarried,no_degree,rural,white,1,32000
MN,38,male,married,college_degree,urban,black,1,32000
MN,31,female,unmarried,no_degree,rural,white,1,70000
MN,36,male,married,college_degree,rural,white,1,46000
MN,54,female,married,college_degree,rural,white,1,76000
MN,35,male,married,no_degree,rural,white,1,37000
MN,50,female,married,no_degree,rural,white,1,40000
MN,25,female,unmarried,college_degree,urban,white,1,53500
MN,26,male,married,no_degree,urban,black,0,37000
MN,60,female,married,college_degree,rural,white,1,16110
MN,35,male,unmarried,no_degree,urban,white,1,33000
MN,57,male,married,no_degree,urban,white,1,66000
MN,38,male,unmarried,college_degree,rural,white,1,80000
MN,53,male,married,college_degree,rural,white,1,93000
MN,60,male,married,college_degree,urban,white,1,188000
MN,60,male,married,college_degree,rural,white,1,80000
MN,51,male,married,no_degree,rural,white,1,4300
MS,34,male,married,college_degree,urban,white,1,50000
MS,42,male,married,no_degree,rural,NA,1,50000
MS,28,male,married,college_degree,rural,white,1,40000
MS,63,female,unmarried,no_degree,rural,white,1,16900
MS,72,female,unmarried,no_degree,urban,white,0,51300
MS,58,male,married,college_degree,rural,white,1,100000
MS,35,male,married,no_degree,rural,black,1,75000
MS,51,female,unmarried,no_degree,rural,black,1,176680
MS,56,male,married,college_degree,urban,white,1,125500
MS,39,male,unmarried,no_degree,rural,white,1,5800
MS,33,female,married,no_degree,rural,white,1,30000
MS,49,female,married,college_degree,rural,white,1,44000
MS,44,female,married,no_degree,rural,white,1,24000
MS,52,male,married,no_degree,rural,black,1,73000
MS,28,female,unmarried,no_degree,rural,white,1,30000
MS,42,female,married,college_degree,rural,black,1,14400
MS,39,female,unmarried,college_degree,rural,black,1,24000
MS,47,female,married,college_degree,rural,white,1,5000
MS,24,female,unmarried,no_degree,urban,white,1,32599.999999999996
MS,31,male,married,no_degree,rural,white,1,10900
MS,59,female,married,college_degree,urban,asian,1,38570
MS,61,female,unmarried,no_degree,rural,black,1,13700.000000000002
MS,56,male,married,no_degree,rural,white,1,80050.00000000001
MS,63,female,married,no_degree,rural,white,1,12200
MS,52,female,married,no_degree,urban,white,1,38000
MS,36,male,unmarried,college_degree,rural,white,1,69000
MS,31,female,married,no_degree,rural,indigenous,1,19200
MS,25,female,unmarried,no_degree,rural,white,1,20000
MS,52,female,unmarried,college_degree,rural,asian,1,24000
MS,50,male,married,no_degree,rural,white,1,55000
MS,57,female,unmarried,college_degree,rural,black,1,111000
MS,30,female,unmarried,college_degree,rural,black,1,19950
MS,27,male,unmarried,college_degree,rural,black,1,12000
MS,67,male,married,college_degree,rural,white,1,286500
MS,44,female,unmarried,no_degree,rural,black,1,4000
MS,82,male,married,no_degree,rural,white,1,48300
MS,28,female,unmarried,no_degree,urban,black,1,1300
MS,63,female,unmarried,college_degree,rural,black,1,60000
MS,59,female,unmarried,no_degree,rural,white,1,31000
MS,41,male,married,no_degree,rural,black,1,40000
MS,57,male,married,no_degree,rural,white,1,18000
MS,55,male,unmarried,no_degree,rural,white,1,45100
MS,61,female,married,no_degree,rural,white,1,32000
MS,34,male,unmarried,no_degree,rural,black,1,13000
MS,63,female,unmarried,no_degree,rural,black,1,2200
MS,35,female,married,no_degree,rural,white,1,35000
MS,43,female,married,no_degree,urban,black,1,70000
MS,34,female,unmarried,college_degree,rural,black,1,36860
MS,42,female,unmarried,no_degree,rural,indigenous,1,29800
MS,58,male,married,college_degree,rural,white,1,70010
MS,32,female,unmarried,no_degree,rural,black,1,15100
MS,55,male,married,no_degree,rural,black,1,52500
MS,65,female,unmarried,no_degree,rural,black,1,51000
MS,64,female,unmarried,no_degree,rural,white,1,59000
MS,44,female,married,no_degree,rural,white,1,18400
MO,63,female,unmarried,college_degree,urban,black,1,28020
MO,62,female,married,no_degree,rural,white,1,15000
MO,57,male,unmarried,no_degree,rural,white,1,3500
MO,32,female,married,no_degree,rural,white,1,18900
MO,69,female,unmarried,no_degree,rural,white,1,41400
MO,40,female,unmarried,no_degree,rural,white,1,25000
MO,50,male,unmarried,no_degree,urban,white,1,52000
MO,38,male,unmarried,no_degree,rural,white,1,25000
MO,54,female,married,no_degree,urban,white,1,60000
MO,30,female,unmarried,college_degree,urban,white,1,38000
MO,51,female,married,no_degree,urban,white,1,60000
MO,61,female,married,no_degree,urban,white,1,20000
MO,24,male,married,college_degree,urban,white,1,5000
MO,28,male,unmarried,no_degree,rural,white,1,35000
MO,35,female,married,no_degree,rural,white,1,51000
MO,41,female,married,no_degree,urban,white,1,28000
MO,37,male,married,no_degree,urban,white,1,90000
MO,38,male,unmarried,no_degree,urban,NA,1,50000
MO,55,female,married,no_degree,rural,white,1,13600.000000000002
MO,51,female,unmarried,no_degree,rural,white,1,31500
MO,44,female,married,no_degree,urban,white,1,35000
MO,57,female,married,no_degree,rural,white,1,123500
MO,54,male,unmarried,no_degree,urban,black,1,39000
MO,58,female,unmarried,no_degree,urban,white,1,27000
MO,65,female,unmarried,college_degree,urban,white,1,6700
MO,35,female,married,college_degree,urban,white,1,40000
MO,26,male,married,no_degree,rural,white,1,39000
MO,39,female,unmarried,no_degree,urban,black,1,35000
MO,45,female,married,no_degree,urban,black,0,22000
MO,51,female,married,college_degree,urban,white,1,28000
MO,55,female,married,no_degree,rural,white,1,50000
MO,56,female,unmarried,no_degree,rural,white,1,28000
MO,26,female,unmarried,college_degree,rural,white,1,29500
MO,61,male,married,no_degree,rural,white,1,50000
MO,34,female,married,no_degree,urban,white,1,24000
MO,56,male,unmarried,college_degree,urban,white,1,100000
MO,50,male,married,no_degree,rural,white,1,120000
MO,46,female,married,college_degree,urban,white,1,35000
MO,56,female,married,college_degree,rural,white,1,17000
MO,42,female,married,college_degree,urban,white,1,70000
MO,74,female,married,no_degree,rural,white,1,11299.999999999998
MO,70,female,married,college_degree,urban,black,1,21300
MO,48,female,married,no_degree,urban,white,1,89000
MO,33,male,married,no_degree,rural,white,1,85000
MO,75,male,married,college_degree,urban,white,1,100000
MO,39,male,unmarried,no_degree,rural,white,1,60000
MO,26,male,unmarried,no_degree,rural,white,1,25000
MO,66,male,married,no_degree,rural,white,1,10000
MO,28,female,unmarried,college_degree,urban,white,1,32000
MO,29,male,unmarried,no_degree,rural,white,1,49000
MO,59,male,married,no_degree,urban,white,1,51030
MO,34,female,married,no_degree,rural,white,1,17000
MO,33,male,unmarried,no_degree,urban,white,1,95000
MO,37,female,married,no_degree,urban,white,1,28000
MO,58,female,married,no_degree,rural,white,1,22900
MO,27,female,married,no_degree,rural,white,1,22200.000000000004
MO,66,male,married,no_degree,rural,white,1,45599.99999999999
MO,63,female,married,no_degree,rural,white,1,39300
MO,68,female,unmarried,no_degree,urban,white,1,369000
MO,52,male,married,no_degree,rural,white,1,20000
MO,27,male,unmarried,no_degree,rural,white,1,3900
MO,44,female,unmarried,no_degree,rural,white,1,25000
MO,61,female,married,college_degree,urban,black,1,466000
MO,38,female,unmarried,no_degree,urban,white,1,28000
MO,60,male,married,no_degree,rural,white,1,28000
MO,36,male,married,no_degree,urban,white,1,10000
MO,53,female,married,no_degree,rural,white,1,19000
MO,48,female,married,no_degree,rural,white,1,60000
MO,54,male,married,no_degree,rural,white,1,45000
MO,50,female,married,no_degree,urban,white,1,70000
MO,74,male,married,college_degree,rural,white,1,42400
MO,56,male,married,no_degree,rural,white,1,35000
MO,33,female,married,no_degree,rural,white,1,40000
MO,66,female,unmarried,no_degree,rural,white,1,27900
MO,25,female,married,college_degree,urban,white,1,41000
MO,36,male,married,college_degree,urban,white,1,120000
MO,39,female,unmarried,no_degree,rural,white,1,14000
MO,53,male,unmarried,no_degree,rural,white,1,14000
MO,41,female,married,no_degree,urban,white,0,16000
MO,67,male,unmarried,no_degree,rural,white,1,20000
MO,40,male,married,no_degree,rural,white,1,55000
MO,59,male,married,college_degree,rural,white,1,229100
MO,54,male,unmarried,no_degree,rural,white,1,28000
MO,51,male,unmarried,no_degree,rural,white,1,22300
MO,45,male,unmarried,no_degree,rural,white,1,58099.99999999999
MO,35,male,unmarried,college_degree,urban,white,1,47000
MO,61,female,married,no_degree,urban,white,1,6800.000000000001
MO,24,male,married,no_degree,rural,white,1,60000
MO,31,female,married,college_degree,rural,white,1,12640
MO,43,male,unmarried,no_degree,rural,white,1,17400
MO,57,female,married,college_degree,rural,white,1,16299.999999999998
MO,51,male,married,no_degree,urban,black,1,30500
MO,67,female,married,no_degree,urban,white,1,37000
MO,62,male,married,no_degree,rural,black,1,25000
MO,38,female,married,no_degree,rural,white,1,29000
MO,31,male,married,no_degree,urban,white,1,55400
MO,37,male,married,no_degree,urban,white,1,50000
MO,42,male,unmarried,no_degree,urban,black,1,63000
MO,53,female,married,no_degree,urban,white,1,10000
